input_layer,run_id,path,expected_size,actual_size,expected_sha256,actual_sha256,exists,readable,hash_match,status
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,205083,205083,8fdc35c2ca3883652a07c5b56e38b78256c0d36380b134276a8160cbe83dd226,8fdc35c2ca3883652a07c5b56e38b78256c0d36380b134276a8160cbe83dd226,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,112486,112486,ab4eb341d072a1feaf67b302d21f08f134c7aa9a0997bc9787394df4c10870c4,ab4eb341d072a1feaf67b302d21f08f134c7aa9a0997bc9787394df4c10870c4,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,98379,98379,574c3df4be07a319816a241e67504ec88c605a328d60063337d275fd61a78640,574c3df4be07a319816a241e67504ec88c605a328d60063337d275fd61a78640,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,95670,95670,e2000d615119568449f15e4f7aa12f2934a6bc6e8f49bbf37f5626a7ff353dda,e2000d615119568449f15e4f7aa12f2934a6bc6e8f49bbf37f5626a7ff353dda,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,91091,91091,cdfea7a3e49b7e0eb3731ff348608d606384874aad5e3ab09e87f9ec005cf5a8,cdfea7a3e49b7e0eb3731ff348608d606384874aad5e3ab09e87f9ec005cf5a8,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,81608,81608,eb8afc0588c139462d957a225956978424026269f2d97eeeea6794db3f6ad918,eb8afc0588c139462d957a225956978424026269f2d97eeeea6794db3f6ad918,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,77638,77638,6018920df3f64f9b7ef5c0c5b46f2e9e12905db5f7bf22eac8c59adefca82651,6018920df3f64f9b7ef5c0c5b46f2e9e12905db5f7bf22eac8c59adefca82651,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,75233,75233,81c3d664daf55f94b496fa7e687c9ac8ac9cda3c4b81f10a092d8eeff8f3b393,81c3d664daf55f94b496fa7e687c9ac8ac9cda3c4b81f10a092d8eeff8f3b393,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,61048,61048,f71727ef924564f3000c3339b7eca0555a15e55c2df46b0d46fb304a51b41423,f71727ef924564f3000c3339b7eca0555a15e55c2df46b0d46fb304a51b41423,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,118982,118982,2cb046bf0c6a488c6fdafdd8d7210ddd75d11cee513bbb07bd2e63abf7738829,2cb046bf0c6a488c6fdafdd8d7210ddd75d11cee513bbb07bd2e63abf7738829,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,110916,110916,89dfac436dc4e395b7a25bbe1cb48f4e1ebc3880e63b8585cd10e136c757daa0,89dfac436dc4e395b7a25bbe1cb48f4e1ebc3880e63b8585cd10e136c757daa0,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,121953,121953,8c959c1a0f9c66f0f0bbffac187f069faffdb0541fee254aeb2c1f8e1f9b7bf0,8c959c1a0f9c66f0f0bbffac187f069faffdb0541fee254aeb2c1f8e1f9b7bf0,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,79677,79677,c8c123dae18d0484de9ab10456e55e1aa70cd9b4761f58ebff959af63bffb291,c8c123dae18d0484de9ab10456e55e1aa70cd9b4761f58ebff959af63bffb291,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,55165,55165,d3bd59b8c9f03594a38b352083c33b6420ecc4d4c85f63dfa15da871ae14e41f,d3bd59b8c9f03594a38b352083c33b6420ecc4d4c85f63dfa15da871ae14e41f,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,76158,76158,e8448fed0b4f55e62fcf5685c106749cc43deca3bc686356b40fccfdfd83dd0f,e8448fed0b4f55e62fcf5685c106749cc43deca3bc686356b40fccfdfd83dd0f,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,48239,48239,29ea2f73f46a7ae468f43223f5ef73ee8232abbc7f76e9426978611d699c9e86,29ea2f73f46a7ae468f43223f5ef73ee8232abbc7f76e9426978611d699c9e86,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,73835,73835,40218a1fd54470ec78900caf36d00ec7517ab4a691ff279058bd7139dd28ca09,40218a1fd54470ec78900caf36d00ec7517ab4a691ff279058bd7139dd28ca09,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,80695,80695,6192306ae27c0ea3be20f44d0f1b80d42ae4d8e642277b0d35fad841ab585d02,6192306ae27c0ea3be20f44d0f1b80d42ae4d8e642277b0d35fad841ab585d02,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,80542,80542,e30dd8761517813d618ca85a016b549ecad878f9da896aee6363056ae90cf45e,e30dd8761517813d618ca85a016b549ecad878f9da896aee6363056ae90cf45e,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,81112,81112,50ff506bc850a70181eafa9a53376d2ae727fe822a66af6f9eed7e1d52180366,50ff506bc850a70181eafa9a53376d2ae727fe822a66af6f9eed7e1d52180366,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,80882,80882,72b6541d5302366a284b22fb1003ce30f502e8240b262336aab23fc8d7c9e44e,72b6541d5302366a284b22fb1003ce30f502e8240b262336aab23fc8d7c9e44e,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,80056,80056,b349e2da87a3c8d9bf38d37a11e53206c8b362eb21464b8d068371313b705d73,b349e2da87a3c8d9bf38d37a11e53206c8b362eb21464b8d068371313b705d73,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,80602,80602,9757234f6bcd1fd38804e6c0ce72488aa9e381c9b6b54f2713d920f2e64df15b,9757234f6bcd1fd38804e6c0ce72488aa9e381c9b6b54f2713d920f2e64df15b,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,80849,80849,71b2190dd5de4f713a4be499fb85bc56f1460f96996b9a2e3ad1cf45ceb1890f,71b2190dd5de4f713a4be499fb85bc56f1460f96996b9a2e3ad1cf45ceb1890f,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,80862,80862,26cdf96a78ff411ca85fcb89b148f20d69491f96be51ebfdcd68ff45aa4eb60f,26cdf96a78ff411ca85fcb89b148f20d69491f96be51ebfdcd68ff45aa4eb60f,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,79886,79886,1dac3056866bd992806444dfb1bfa3ee01be9cd3567ac1a85e63226c67782c7e,1dac3056866bd992806444dfb1bfa3ee01be9cd3567ac1a85e63226c67782c7e,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,80034,80034,8fbb8c77a277cc27c1738b6387e013e8aa09c9354cce88244fa1aae8937d6800,8fbb8c77a277cc27c1738b6387e013e8aa09c9354cce88244fa1aae8937d6800,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,80032,80032,15f341167df818ba3541baa4e8533251f0c9bcf8c7e115deab53af0b2c3cef91,15f341167df818ba3541baa4e8533251f0c9bcf8c7e115deab53af0b2c3cef91,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,81141,81141,6e73f10c8ae65583ff1910fec1882a7acc7b85d92d8474a66ed64762467ee706,6e73f10c8ae65583ff1910fec1882a7acc7b85d92d8474a66ed64762467ee706,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,80419,80419,498a5a2fa98753a04c2505901d68624ffc325176652275ecab211df97dccd65e,498a5a2fa98753a04c2505901d68624ffc325176652275ecab211df97dccd65e,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,80418,80418,57648dd4565bb241677d78680104fb6d219df4d9748a592d535ae1ffbf0291b4,57648dd4565bb241677d78680104fb6d219df4d9748a592d535ae1ffbf0291b4,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,80330,80330,5cb27f3eaa30869056879c4e8a9ad58d8245d076e80aa421e524303638b782b7,5cb27f3eaa30869056879c4e8a9ad58d8245d076e80aa421e524303638b782b7,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,80280,80280,a902e4653477c8c9f710d2a5b0f072662bf6cc98c10293fa6bf321e3b0945f4f,a902e4653477c8c9f710d2a5b0f072662bf6cc98c10293fa6bf321e3b0945f4f,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,20197,20197,4b1e64559f6afb6d6283d5840cdfeec78f28cf52077516fb20d8241dcc9755e7,4b1e64559f6afb6d6283d5840cdfeec78f28cf52077516fb20d8241dcc9755e7,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,20308,20308,71700b7692e285c7d67855692d2eed589240b63ca5df7355b6a66d643b0eeb72,71700b7692e285c7d67855692d2eed589240b63ca5df7355b6a66d643b0eeb72,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,20444,20444,5e256afca6cb5c085cee2cc86976e84ba60179dbc2fc24b17986bfab69a2ccca,5e256afca6cb5c085cee2cc86976e84ba60179dbc2fc24b17986bfab69a2ccca,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,20517,20517,b46817d07a4c4105b15d6c7023d2b347ff107a1ef641f911a906bc918ca5fbe8,b46817d07a4c4105b15d6c7023d2b347ff107a1ef641f911a906bc918ca5fbe8,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,20509,20509,939fb23374d623c9fe1c55ab9c65baf67d31ac4ddb3112e3ca9420ec791bdbb7,939fb23374d623c9fe1c55ab9c65baf67d31ac4ddb3112e3ca9420ec791bdbb7,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,20526,20526,4c94d79ce009d29555c50711821a5baa14e0628b1687da750155dee38187f666,4c94d79ce009d29555c50711821a5baa14e0628b1687da750155dee38187f666,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,20618,20618,ca16eef65e55cfc7dd5f685b5f3ca9a8503b7a8b98edd9b89c567a381852a198,ca16eef65e55cfc7dd5f685b5f3ca9a8503b7a8b98edd9b89c567a381852a198,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,20593,20593,2389eae2076d4912b993e5052d2d0ff3029dee3952f9f7e72affb7199fc49c6e,2389eae2076d4912b993e5052d2d0ff3029dee3952f9f7e72affb7199fc49c6e,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,19988,19988,0920654c2289212a66563bc8e85a4aaa98d8041f1a52b79035687e21d119334b,0920654c2289212a66563bc8e85a4aaa98d8041f1a52b79035687e21d119334b,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,20522,20522,8c1eb989bf57ccf6cddf2ca97bc2312eb58d520cc2ff482a61efcbc751f21910,8c1eb989bf57ccf6cddf2ca97bc2312eb58d520cc2ff482a61efcbc751f21910,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,20531,20531,4a55ba05392cbb118f5aa9665e0f2d0e9d52fa33be237170307af218b0d0f8f1,4a55ba05392cbb118f5aa9665e0f2d0e9d52fa33be237170307af218b0d0f8f1,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,20448,20448,d3af6307af95a563fe8182ce5b77ac9bad43f956bf55bda695cfece7774b4ef7,d3af6307af95a563fe8182ce5b77ac9bad43f956bf55bda695cfece7774b4ef7,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,20037,20037,a6c886cdc24c3b075dfcb130121c69f83f4decfa62c7e42bcf2c1e8b0360fc7b,a6c886cdc24c3b075dfcb130121c69f83f4decfa62c7e42bcf2c1e8b0360fc7b,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,20419,20419,7b0879ca1ba02acd342eae14b5c12b7c35ce9ccaf69aa9795696cbc385df6cb9,7b0879ca1ba02acd342eae14b5c12b7c35ce9ccaf69aa9795696cbc385df6cb9,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,20565,20565,44efdbc97064a747f3e6c91a1dadb39958bca95edfe0c6c54b9d168cd7d0971c,44efdbc97064a747f3e6c91a1dadb39958bca95edfe0c6c54b9d168cd7d0971c,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,20608,20608,f2233f6a9386580bfc7ef2433bd3d13caad7827cd6c5c91e5cbf7fa46a8a0045,f2233f6a9386580bfc7ef2433bd3d13caad7827cd6c5c91e5cbf7fa46a8a0045,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,181209,181209,d5f1e614cf23a3150f17254dd555c4309592c56adda5c569a67db01093541be9,d5f1e614cf23a3150f17254dd555c4309592c56adda5c569a67db01093541be9,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,167897,167897,2f33d39543b8cf3b73951b4300d3dbb6dcdc90c5d932cdee4f09ac610a78eed6,2f33d39543b8cf3b73951b4300d3dbb6dcdc90c5d932cdee4f09ac610a78eed6,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,169019,169019,b6315297fdd86a0f7fa224ba8d05a3322d16e5d83a61b29a85a5ab927d98a406,b6315297fdd86a0f7fa224ba8d05a3322d16e5d83a61b29a85a5ab927d98a406,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,164613,164613,6c355d2d47b56867e2f5b8163f195be7f0b3f5f2ffc45bc0088ead8e76f82df1,6c355d2d47b56867e2f5b8163f195be7f0b3f5f2ffc45bc0088ead8e76f82df1,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,155949,155949,079b5d1a27bda70e8e9777984639030a2e29afe827bfdadba7922d34cb84ab10,079b5d1a27bda70e8e9777984639030a2e29afe827bfdadba7922d34cb84ab10,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,163147,163147,43179d25512274717b5d9407683aa9bc8b2d35327d85c2efcd46bde1a98491c8,43179d25512274717b5d9407683aa9bc8b2d35327d85c2efcd46bde1a98491c8,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,159344,159344,2054c0df86f5136e7785131783c512daa8ec4a68cb30d98cacf50bdea292f530,2054c0df86f5136e7785131783c512daa8ec4a68cb30d98cacf50bdea292f530,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,156562,156562,b6235e3738a81ecbcd4241a15b842fb72a7f9f4e51c863c541e475cd56f15754,b6235e3738a81ecbcd4241a15b842fb72a7f9f4e51c863c541e475cd56f15754,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,169585,169585,d6fd09213bac00ce04f21a4763395fd2ad9d625849f2a22cb541260286e570cb,d6fd09213bac00ce04f21a4763395fd2ad9d625849f2a22cb541260286e570cb,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,177131,177131,73e978fb0ca8f81e7858aac696856393630fab5a325b7926451b5a830c1aac22,73e978fb0ca8f81e7858aac696856393630fab5a325b7926451b5a830c1aac22,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,172703,172703,95ff0031526a2f563a890ca777aadded06b5ef47bb2b83178308c084a3ab878c,95ff0031526a2f563a890ca777aadded06b5ef47bb2b83178308c084a3ab878c,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,162803,162803,0ab57daab4419013353d0aa53dd6e8257af5154ba08e315f506d3d274395fbbc,0ab57daab4419013353d0aa53dd6e8257af5154ba08e315f506d3d274395fbbc,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,149445,149445,66c5297bb142c96f37aac41fc6697d749bc5b889085529c54ff95ebe94639417,66c5297bb142c96f37aac41fc6697d749bc5b889085529c54ff95ebe94639417,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,158938,158938,103e4beff6305f0e39d0e5f16e9687f29962e35b8bb0b4489a6fcd98d8977742,103e4beff6305f0e39d0e5f16e9687f29962e35b8bb0b4489a6fcd98d8977742,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,148949,148949,986c27620deb22dc7366f85b7bc3a57d197ce6df9c05ec5b05ba3d0d9f01e1b6,986c27620deb22dc7366f85b7bc3a57d197ce6df9c05ec5b05ba3d0d9f01e1b6,True,True,True,PASS
stage4_raw,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,160220,160220,68fa1b361f5beacaadc7b56b48a49fb24390166110d66b9c72fcd629a9663e01,68fa1b361f5beacaadc7b56b48a49fb24390166110d66b9c72fcd629a9663e01,True,True,True,PASS
stage5_clean,31635b34-d1ee-46d4-9c0f-32ae3f30d567,data/clean/stock_daily/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/adjust=qfq/data.parquet,540167,540167,9f529d5d5c203ae7a8a8a8d59d8165ff6b339557902f382ee68754d4a0787ace,9f529d5d5c203ae7a8a8a8d59d8165ff6b339557902f382ee68754d4a0787ace,True,True,True,PASS
stage5_clean,31635b34-d1ee-46d4-9c0f-32ae3f30d567,data/clean/stock_daily/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/adjust=raw/data.parquet,540408,540408,5460b64ae891de258c48d3fdd2d6c37df22daa52072e845552365639f42c461e,5460b64ae891de258c48d3fdd2d6c37df22daa52072e845552365639f42c461e,True,True,True,PASS
stage5_clean,31635b34-d1ee-46d4-9c0f-32ae3f30d567,data/clean/stock_spot/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/full_market.parquet,1404771,1404771,eec74e3c17364654520a5789d773b5d6758d1b32b494194851c0f7f0bffb7b38,eec74e3c17364654520a5789d773b5d6758d1b32b494194851c0f7f0bffb7b38,True,True,True,PASS
stage5_clean,31635b34-d1ee-46d4-9c0f-32ae3f30d567,data/clean/stock_spot/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/target_16.parquet,21132,21132,b54291ef5399aa5fec9c335e26d479929f53ed4935c72300ac40bdcbd2ac3716,b54291ef5399aa5fec9c335e26d479929f53ed4935c72300ac40bdcbd2ac3716,True,True,True,PASS
