market,category,interface,variant,source_schema_hash,source_field,source_dtype,field_role,mapping_status,canonical_name
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINANCE_NETCASH_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_88564d436b1fff72
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINANCE_OUTFLOW_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_cf39a9a424ef996f
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINANCE_OUTFLOW_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_cf39a9a424ef996f
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINANCE_OUTFLOW_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_cf39a9a424ef996f
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINANCE_OUTFLOW_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_cf39a9a424ef996f
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINANCE_OUTFLOW_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_cf39a9a424ef996f
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINANCE_OUTFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6d9b3164c285e183
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINANCE_OUTFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6d9b3164c285e183
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINANCE_OUTFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6d9b3164c285e183
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINANCE_OUTFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6d9b3164c285e183
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINANCE_OUTFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6d9b3164c285e183
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINANCE_OUTFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b17f64f1a925d0d5
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINANCE_OUTFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b17f64f1a925d0d5
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINANCE_OUTFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b17f64f1a925d0d5
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINANCE_OUTFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b17f64f1a925d0d5
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINANCE_OUTFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b17f64f1a925d0d5
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINANCE_OUTFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d36cf615eb5ea9f1
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINANCE_OUTFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d36cf615eb5ea9f1
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINANCE_OUTFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d36cf615eb5ea9f1
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINANCE_OUTFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d36cf615eb5ea9f1
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINANCE_OUTFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d36cf615eb5ea9f1
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINLEASE_OBTAIN_FA,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e070f43bad2d7e3
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINLEASE_OBTAIN_FA,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e070f43bad2d7e3
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINLEASE_OBTAIN_FA,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e070f43bad2d7e3
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINLEASE_OBTAIN_FA,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e070f43bad2d7e3
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINLEASE_OBTAIN_FA,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e070f43bad2d7e3
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,FINLEASE_OBTAIN_FA_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9a905640477c5e3c
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,FINLEASE_OBTAIN_FA_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9a905640477c5e3c
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,FINLEASE_OBTAIN_FA_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9a905640477c5e3c
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,FINLEASE_OBTAIN_FA_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9a905640477c5e3c
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,FINLEASE_OBTAIN_FA_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9a905640477c5e3c
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,IA_AMORTIZE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6054e196c09a6402
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,IA_AMORTIZE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6054e196c09a6402
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,IA_AMORTIZE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6054e196c09a6402
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,IA_AMORTIZE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6054e196c09a6402
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,IA_AMORTIZE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_6054e196c09a6402
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,IA_AMORTIZE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_815c60445880c228
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,IA_AMORTIZE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_815c60445880c228
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,IA_AMORTIZE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_815c60445880c228
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,IA_AMORTIZE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_815c60445880c228
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,IA_AMORTIZE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_815c60445880c228
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INSURED_INVEST_ADD,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_93ea7545895ccefa
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INSURED_INVEST_ADD,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_93ea7545895ccefa
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INSURED_INVEST_ADD,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_93ea7545895ccefa
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INSURED_INVEST_ADD,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_93ea7545895ccefa
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INSURED_INVEST_ADD,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_93ea7545895ccefa
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INSURED_INVEST_ADD_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9826532b8339f14e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INSURED_INVEST_ADD_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9826532b8339f14e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INSURED_INVEST_ADD_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9826532b8339f14e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INSURED_INVEST_ADD_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9826532b8339f14e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INSURED_INVEST_ADD_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_9826532b8339f14e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVENTORY_REDUCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_79143ac444d05479
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVENTORY_REDUCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_79143ac444d05479
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVENTORY_REDUCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_79143ac444d05479
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVENTORY_REDUCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_79143ac444d05479
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVENTORY_REDUCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_79143ac444d05479
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVENTORY_REDUCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e87209e8bb8a7fd
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVENTORY_REDUCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e87209e8bb8a7fd
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVENTORY_REDUCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e87209e8bb8a7fd
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVENTORY_REDUCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e87209e8bb8a7fd
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVENTORY_REDUCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_0e87209e8bb8a7fd
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_INFLOW_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f2e60b5f2dd6e96e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_INFLOW_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f2e60b5f2dd6e96e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_INFLOW_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f2e60b5f2dd6e96e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_INFLOW_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f2e60b5f2dd6e96e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_INFLOW_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f2e60b5f2dd6e96e
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_INFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d45861eaa687d235
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_INFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d45861eaa687d235
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_INFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d45861eaa687d235
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_INFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d45861eaa687d235
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_INFLOW_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_d45861eaa687d235
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_INFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b0da11f7dd1bc171
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_INFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b0da11f7dd1bc171
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_INFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b0da11f7dd1bc171
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_INFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b0da11f7dd1bc171
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_INFLOW_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_b0da11f7dd1bc171
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_INFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_996f44581b7fc411
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_INFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_996f44581b7fc411
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_INFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_996f44581b7fc411
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_INFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_996f44581b7fc411
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_INFLOW_OTHER_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_996f44581b7fc411
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_LOSS,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f4760f83fbb04298
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_LOSS,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f4760f83fbb04298
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_LOSS,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f4760f83fbb04298
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_LOSS,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f4760f83fbb04298
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_LOSS,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f4760f83fbb04298
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_LOSS_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_7204af3140379ea0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_LOSS_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_7204af3140379ea0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_LOSS_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_7204af3140379ea0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_LOSS_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_7204af3140379ea0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_LOSS_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_7204af3140379ea0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_NETCASH_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_733efa33b3d6bee0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_NETCASH_BALANCE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_733efa33b3d6bee0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_NETCASH_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_733efa33b3d6bee0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_NETCASH_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_733efa33b3d6bee0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_NETCASH_BALANCE,int64,metric,PASSTHROUGH_STANDARDIZED,provider_field_733efa33b3d6bee0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_NETCASH_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_bcafd429db754c6d
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_NETCASH_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_bcafd429db754c6d
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,b9ba4174cbc306e5c5ca816d4358c84feb1f7c054f713a6154c9af1d4844a5aa,INVEST_NETCASH_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_bcafd429db754c6d
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,75bcf3fbe70068bc6dad9388d646e3efd349f8ed23f291e183a463165e0ecb00,INVEST_NETCASH_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_bcafd429db754c6d
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,c766e6bf95a6bd1cfa7eb876a0d034136259759262707eb69a6aa6bf0e971f7f,INVEST_NETCASH_BALANCE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_bcafd429db754c6d
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,2050581cfd86f2ba8a5a90318121b032ae6cee22d66dbc6f0a5f923fe8307444,INVEST_NETCASH_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_8f1544e8f263e5d0
A,cash_flow_statement,stock_cash_flow_sheet_by_report_em,report,577084621e66c64fa608b14030fd7fa41f39ba533041d33c3b29c4c69fe8009c,INVEST_NETCASH_OTHER,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_8f1544e8f263e5d0
